user_id,target_pos,inclusion_pos,original_interactions,exclusion_interactions,inclusion_interactions,length_exclusion_cfs,length_inclusion_cfs,inclusion_removed_items,category
980,7,8,"[5, 31, 47, 59, 69, 133, 152, 527, 609, 616, 652, 796, 924, 1155, 1254, 1342, 1463, 1475, 2207, 2717]","[31, 47, 59, 69, 133, 152, 527, 609, 616, 652, 796, 924, 1155, 1254, 1342, 1463, 1475, 2207, 2717]","[31, 47, 59, 69, 133, 152, 527, 609, 616, 652, 796, 924, 1155, 1254, 1342, 1463, 1475, 2207, 2717, 3598]",1,1,[3598],2
981,1,7,"[62, 114, 133, 172, 183, 226, 310, 318, 439, 521, 600, 630, 636, 742, 793, 923, 1028, 1877, 2235, 2401]","[114, 133, 172, 183, 226, 310, 318, 600, 630, 636, 742, 793, 923, 1028, 2235, 2401]","[114, 133, 172, 183, 226, 310, 318, 600, 630, 636, 742, 793, 923, 1028, 2235, 2401, 3508]",4,1,[3508],0
981,3,7,"[62, 114, 133, 172, 183, 226, 310, 318, 439, 521, 600, 630, 636, 742, 793, 923, 1028, 1877, 2235, 2401]","[62, 114, 133, 172, 183, 318, 439, 521, 600, 630, 636, 742, 793, 923, 1028, 1877, 2235, 2401]","[62, 114, 133, 172, 183, 318, 439, 521, 600, 630, 636, 742, 793, 923, 1028, 1877, 2235, 2401, 3578]",2,1,[3578],0
981,5,6,"[62, 114, 133, 172, 183, 226, 310, 318, 439, 521, 600, 630, 636, 742, 793, 923, 1028, 1877, 2235, 2401]","[62, 114, 133, 172, 226, 310, 318, 439, 521, 600, 630, 636, 742, 793, 923, 1028, 1877, 2235, 2401]","[62, 114, 133, 172, 226, 310, 318, 439, 521, 600, 630, 636, 742, 793, 923, 1028, 1877, 2235, 2401, 3597]",1,1,[3597],2
981,7,6,"[62, 114, 133, 172, 183, 226, 310, 318, 439, 521, 600, 630, 636, 742, 793, 923, 1028, 1877, 2235, 2401]","[62, 133, 172, 183, 226, 310, 318, 439, 521, 600, 630, 636, 742, 793, 923, 1028, 1877, 2235, 2401]","[62, 133, 172, 183, 226, 310, 318, 439, 521, 600, 630, 636, 742, 793, 923, 1028, 1877, 2235, 2401, 3651]",1,1,[3651],2
983,1,7,"[34, 117, 181, 201, 219, 386, 552, 572, 588, 623, 665, 679, 793, 842, 1019, 1083, 1096, 1337, 1437, 1862]","[34, 117, 201, 219, 386, 552, 572, 588, 623, 665, 679, 793, 842, 1019, 1096, 1437, 1862]","[34, 117, 201, 219, 386, 552, 572, 588, 623, 665, 679, 793, 842, 1019, 1096, 1437, 1862, 3566]",3,1,[3566],0
983,3,8,"[34, 117, 181, 201, 219, 386, 552, 572, 588, 623, 665, 679, 793, 842, 1019, 1083, 1096, 1337, 1437, 1862]","[34, 117, 181, 219, 386, 552, 572, 588, 665, 679, 793, 842, 1019, 1083, 1337, 1437, 1862]","[34, 117, 181, 219, 386, 552, 572, 588, 665, 679, 793, 842, 1019, 1083, 1337, 1437, 1862, 3565]",3,1,[3565],0
983,5,9,"[34, 117, 181, 201, 219, 386, 552, 572, 588, 623, 665, 679, 793, 842, 1019, 1083, 1096, 1337, 1437, 1862]","[34, 117, 201, 219, 386, 552, 572, 588, 623, 665, 679, 793, 842, 1083, 1096, 1337, 1437, 1862]","[34, 117, 201, 219, 386, 552, 572, 588, 623, 665, 679, 793, 842, 1083, 1096, 1337, 1437, 1862, 3592]",2,1,[3592],0
983,7,9,"[34, 117, 181, 201, 219, 386, 552, 572, 588, 623, 665, 679, 793, 842, 1019, 1083, 1096, 1337, 1437, 1862]","[34, 117, 181, 219, 386, 552, 572, 588, 623, 665, 679, 793, 842, 1019, 1083, 1096, 1337, 1437, 1862]","[34, 117, 181, 219, 386, 552, 572, 588, 623, 665, 679, 793, 842, 1019, 1083, 1096, 1337, 1437, 1862, 3510]",1,1,[3510],2
984,1,7,"[214, 351, 665, 684, 738, 742, 744, 832, 841, 862, 1059, 1284, 1304, 1458, 1517, 1658, 1665, 1771, 2003, 2560]","[214, 351, 665, 684, 738, 742, 841, 862, 1059, 1304, 1517, 1658, 1665, 1771, 2003, 2560]","[214, 351, 665, 684, 738, 742, 841, 862, 1059, 1304, 1517, 1658, 1665, 1771, 2003, 2560, 3706]",4,1,[3706],0
984,3,7,"[214, 351, 665, 684, 738, 742, 744, 832, 841, 862, 1059, 1284, 1304, 1458, 1517, 1658, 1665, 1771, 2003, 2560]","[214, 351, 665, 738, 742, 744, 832, 862, 1059, 1284, 1304, 1458, 1517, 1658, 1665, 1771, 2003, 2560]","[214, 351, 665, 738, 742, 744, 832, 862, 1059, 1284, 1304, 1458, 1517, 1658, 1665, 1771, 2003, 2560, 3630]",2,1,[3630],0
984,5,9,"[214, 351, 665, 684, 738, 742, 744, 832, 841, 862, 1059, 1284, 1304, 1458, 1517, 1658, 1665, 1771, 2003, 2560]","[214, 351, 665, 684, 742, 744, 832, 862, 1059, 1284, 1304, 1458, 1517, 1658, 1665, 1771, 2003, 2560]","[214, 351, 665, 684, 742, 744, 832, 862, 1059, 1284, 1304, 1458, 1517, 1658, 1665, 1771, 2003, 2560, 3578]",2,1,[3578],0
984,7,16,"[214, 351, 665, 684, 738, 742, 744, 832, 841, 862, 1059, 1284, 1304, 1458, 1517, 1658, 1665, 1771, 2003, 2560]","[214, 665, 684, 738, 742, 744, 832, 841, 862, 1059, 1284, 1304, 1458, 1517, 1658, 1665, 1771, 2003, 2560]","[214, 665, 684, 738, 742, 744, 832, 841, 862, 1059, 1284, 1304, 1458, 1517, 1658, 1665, 1771, 2003, 2560]",1,0,[],0
985,1,9,"[167, 176, 207, 219, 241, 245, 326, 469, 529, 719, 734, 843, 849, 922, 983, 1175, 1244, 1571, 1577, 1863]","[176, 207, 219, 245, 469, 529, 719, 734, 843, 849, 922, 983, 1175, 1244, 1571, 1577, 1863]","[176, 207, 219, 245, 469, 529, 719, 734, 843, 849, 922, 983, 1175, 1244, 1571, 1577, 1863, 3538]",3,1,[3538],0
985,3,8,"[167, 176, 207, 219, 241, 245, 326, 469, 529, 719, 734, 843, 849, 922, 983, 1175, 1244, 1571, 1577, 1863]","[167, 176, 207, 219, 241, 245, 326, 469, 529, 719, 734, 843, 849, 922, 983, 1175, 1244, 1577, 1863]","[167, 176, 207, 219, 241, 245, 326, 469, 529, 719, 734, 843, 849, 922, 983, 1175, 1244, 1577, 1863, 3304]",1,1,[3304],2
985,5,9,"[167, 176, 207, 219, 241, 245, 326, 469, 529, 719, 734, 843, 849, 922, 983, 1175, 1244, 1571, 1577, 1863]","[167, 176, 207, 219, 241, 245, 326, 469, 529, 719, 734, 849, 922, 983, 1175, 1244, 1571, 1577, 1863]","[167, 176, 207, 219, 241, 245, 326, 469, 529, 719, 734, 849, 922, 983, 1175, 1244, 1571, 1577, 1863, 3621]",1,1,[3621],2
985,7,7,"[167, 176, 207, 219, 241, 245, 326, 469, 529, 719, 734, 843, 849, 922, 983, 1175, 1244, 1571, 1577, 1863]","[176, 207, 219, 241, 245, 326, 469, 529, 734, 843, 849, 922, 983, 1175, 1244, 1571, 1577, 1863]","[176, 207, 219, 241, 245, 326, 469, 529, 734, 843, 849, 922, 983, 1175, 1244, 1571, 1577, 1863, 3600]",2,1,[3600],0
987,1,6,"[52, 106, 107, 144, 153, 158, 207, 275, 338, 355, 506, 634, 946, 1121, 1166, 1181, 1349, 1585, 2154, 2183]","[52, 106, 107, 144, 153, 158, 207, 338, 506, 634, 946, 1121, 1166, 1181, 1349, 1585, 2183]","[52, 106, 107, 144, 153, 158, 207, 338, 506, 634, 946, 1121, 1166, 1181, 1349, 1585, 2183, 2414]",3,1,[2414],0
987,3,9,"[52, 106, 107, 144, 153, 158, 207, 275, 338, 355, 506, 634, 946, 1121, 1166, 1181, 1349, 1585, 2154, 2183]","[52, 106, 107, 144, 153, 158, 207, 275, 338, 506, 634, 946, 1121, 1166, 1349, 1585, 2183]","[52, 106, 107, 144, 153, 158, 207, 275, 338, 506, 634, 946, 1121, 1166, 1349, 1585, 2183, 3601]",3,1,[3601],0
987,5,9,"[52, 106, 107, 144, 153, 158, 207, 275, 338, 355, 506, 634, 946, 1121, 1166, 1181, 1349, 1585, 2154, 2183]","[52, 106, 107, 158, 207, 275, 338, 355, 506, 634, 946, 1121, 1166, 1181, 1349, 1585, 2154, 2183]","[52, 106, 107, 158, 207, 275, 338, 355, 506, 634, 946, 1121, 1166, 1181, 1349, 1585, 2154, 2183, 3595]",2,1,[3595],0
987,7,8,"[52, 106, 107, 144, 153, 158, 207, 275, 338, 355, 506, 634, 946, 1121, 1166, 1181, 1349, 1585, 2154, 2183]","[52, 106, 144, 153, 158, 207, 275, 355, 506, 634, 946, 1121, 1166, 1181, 1349, 1585, 2154, 2183]","[52, 106, 144, 153, 158, 207, 275, 355, 506, 634, 946, 1121, 1166, 1181, 1349, 1585, 2154, 2183, 3615]",2,1,[3615],0
996,1,8,"[80, 91, 134, 140, 201, 259, 265, 294, 517, 620, 670, 717, 755, 795, 825, 832, 851, 896, 1727, 2058]","[91, 134, 140, 201, 259, 265, 294, 517, 620, 670, 717, 755, 795, 825, 832, 896, 1727, 2058]","[91, 134, 140, 201, 259, 265, 294, 517, 620, 670, 717, 755, 795, 825, 832, 896, 1727, 2058, 3706]",2,1,[3706],0
996,3,9,"[80, 91, 134, 140, 201, 259, 265, 294, 517, 620, 670, 717, 755, 795, 825, 832, 851, 896, 1727, 2058]","[80, 91, 140, 201, 259, 265, 294, 517, 670, 717, 755, 795, 825, 832, 851, 896, 1727, 2058]","[80, 91, 140, 201, 259, 265, 294, 517, 670, 717, 755, 795, 825, 832, 851, 896, 1727, 2058, 3616]",2,1,[3616],0
996,5,9,"[80, 91, 134, 140, 201, 259, 265, 294, 517, 620, 670, 717, 755, 795, 825, 832, 851, 896, 1727, 2058]","[80, 91, 134, 140, 259, 265, 294, 517, 620, 670, 717, 755, 795, 825, 832, 851, 896, 1727, 2058]","[80, 91, 134, 140, 259, 265, 294, 517, 620, 670, 717, 755, 795, 825, 832, 851, 896, 1727, 2058, 3429]",1,1,[3429],2
996,7,7,"[80, 91, 134, 140, 201, 259, 265, 294, 517, 620, 670, 717, 755, 795, 825, 832, 851, 896, 1727, 2058]","[80, 134, 140, 201, 259, 265, 294, 517, 620, 670, 717, 755, 795, 825, 832, 851, 896, 1727, 2058]","[80, 134, 140, 201, 259, 265, 294, 517, 620, 670, 717, 755, 795, 825, 832, 851, 896, 1727, 2058, 3609]",1,1,[3609],2
998,1,4,"[34, 107, 133, 222, 244, 277, 287, 363, 384, 505, 506, 594, 946, 1107, 1164, 1525, 1539, 1591, 1974, 3381]","[34, 133, 222, 244, 277, 287, 363, 506, 594, 946, 1107, 1164, 1525, 1539, 1974, 3381]","[34, 133, 222, 244, 277, 287, 363, 506, 594, 946, 1107, 1164, 1525, 1539, 1974, 3381, 3706]",4,1,[3706],0
998,3,8,"[34, 107, 133, 222, 244, 277, 287, 363, 384, 505, 506, 594, 946, 1107, 1164, 1525, 1539, 1591, 1974, 3381]","[34, 107, 133, 222, 244, 277, 287, 363, 384, 505, 506, 946, 1107, 1164, 1525, 1591, 1974, 3381]","[34, 107, 133, 222, 244, 277, 287, 363, 384, 505, 506, 946, 1107, 1164, 1525, 1591, 1974, 3381, 3556]",2,1,[3556],0
998,5,6,"[34, 107, 133, 222, 244, 277, 287, 363, 384, 505, 506, 594, 946, 1107, 1164, 1525, 1539, 1591, 1974, 3381]","[34, 133, 222, 244, 287, 363, 384, 505, 506, 594, 946, 1107, 1164, 1525, 1539, 1591, 1974]","[34, 133, 222, 244, 287, 363, 384, 505, 506, 594, 946, 1107, 1164, 1525, 1539, 1591, 1974, 3648]",3,1,[3648],0
998,7,9,"[34, 107, 133, 222, 244, 277, 287, 363, 384, 505, 506, 594, 946, 1107, 1164, 1525, 1539, 1591, 1974, 3381]","[107, 133, 222, 244, 277, 287, 363, 384, 505, 506, 594, 946, 1107, 1164, 1525, 1539, 1591, 1974, 3381]","[107, 133, 222, 244, 277, 287, 363, 384, 505, 506, 594, 946, 1107, 1164, 1525, 1539, 1591, 1974, 3381, 3373]",1,1,[3373],2
999,1,5,"[268, 430, 440, 464, 481, 502, 504, 509, 512, 514, 766, 890, 909, 1234, 1274, 1385, 1678, 1906, 1986, 2094]","[268, 430, 440, 464, 481, 502, 509, 512, 514, 766, 890, 909, 1234, 1274, 1385, 1678, 1906, 1986, 2094]","[268, 430, 440, 464, 481, 502, 509, 512, 514, 766, 890, 909, 1234, 1274, 1385, 1678, 1906, 1986, 2094, 3706]",1,1,[3706],2
999,3,8,"[268, 430, 440, 464, 481, 502, 504, 509, 512, 514, 766, 890, 909, 1234, 1274, 1385, 1678, 1906, 1986, 2094]","[268, 430, 440, 464, 481, 502, 504, 509, 512, 514, 766, 890, 1234, 1274, 1385, 1678, 1906, 1986, 2094]","[268, 430, 440, 464, 481, 502, 504, 509, 512, 514, 766, 890, 1234, 1274, 1385, 1678, 1906, 1986, 2094, 3706]",1,1,[3706],2
999,5,9,"[268, 430, 440, 464, 481, 502, 504, 509, 512, 514, 766, 890, 909, 1234, 1274, 1385, 1678, 1906, 1986, 2094]","[268, 440, 481, 502, 504, 509, 512, 514, 766, 890, 909, 1234, 1274, 1385, 1678, 1906, 1986, 2094]","[268, 440, 481, 502, 504, 509, 512, 514, 766, 890, 909, 1234, 1274, 1385, 1678, 1906, 1986, 2094, 3546]",2,1,[3546],0
999,7,5,"[268, 430, 440, 464, 481, 502, 504, 509, 512, 514, 766, 890, 909, 1234, 1274, 1385, 1678, 1906, 1986, 2094]","[268, 430, 440, 464, 481, 502, 504, 509, 512, 514, 766, 890, 909, 1274, 1385, 1678, 1906, 1986, 2094]","[268, 430, 440, 464, 481, 502, 504, 509, 512, 514, 766, 890, 909, 1274, 1385, 1678, 1906, 1986, 2094, 3706]",1,1,[3706],2
1000,1,3,"[18, 34, 41, 51, 91, 133, 210, 213, 216, 244, 581, 589, 671, 749, 1047, 1155, 1300, 1480, 1546, 1863]","[18, 34, 213, 216, 244, 581, 589, 671, 749, 1047, 1155, 1300, 1480, 1546, 1863]","[18, 34, 213, 216, 244, 581, 589, 671, 749, 1047, 1155, 1300, 1480, 1546, 1863, 3610]",5,1,[3610],0
1000,3,3,"[18, 34, 41, 51, 91, 133, 210, 213, 216, 244, 581, 589, 671, 749, 1047, 1155, 1300, 1480, 1546, 1863]","[18, 34, 41, 51, 91, 133, 213, 216, 244, 581, 589, 671, 749, 1047, 1155, 1300, 1480, 1863]","[18, 34, 41, 51, 91, 133, 213, 216, 244, 581, 589, 671, 749, 1047, 1155, 1300, 1480, 1863, 1806]",2,1,[1806],0
1000,5,7,"[18, 34, 41, 51, 91, 133, 210, 213, 216, 244, 581, 589, 671, 749, 1047, 1155, 1300, 1480, 1546, 1863]","[34, 41, 51, 91, 133, 210, 213, 216, 244, 581, 589, 671, 749, 1047, 1155, 1300, 1480, 1546, 1863]","[34, 41, 51, 91, 133, 210, 213, 216, 244, 581, 589, 671, 749, 1047, 1155, 1300, 1480, 1546, 1863, 3483]",1,1,[3483],2
1000,7,18,"[18, 34, 41, 51, 91, 133, 210, 213, 216, 244, 581, 589, 671, 749, 1047, 1155, 1300, 1480, 1546, 1863]","[18, 34, 41, 51, 133, 210, 213, 216, 244, 581, 589, 671, 749, 1047, 1155, 1300, 1480, 1546, 1863]","[18, 34, 41, 51, 133, 210, 213, 216, 244, 581, 589, 671, 749, 1047, 1155, 1300, 1480, 1546, 1863]",1,0,[],0
1001,1,9,"[252, 271, 509, 704, 801, 881, 884, 929, 944, 1427, 1437, 1678, 1880, 2216, 2284, 2451, 2640, 2902, 2914, 3016]","[252, 271, 509, 704, 801, 881, 884, 929, 944, 1427, 1437, 1678, 1880, 2216, 2451, 2640, 2914, 3016]","[252, 271, 509, 704, 801, 881, 884, 929, 944, 1427, 1437, 1678, 1880, 2216, 2451, 2640, 2914, 3016, 3677]",2,1,[3677],0
1001,3,8,"[252, 271, 509, 704, 801, 881, 884, 929, 944, 1427, 1437, 1678, 1880, 2216, 2284, 2451, 2640, 2902, 2914, 3016]","[252, 509, 704, 801, 881, 884, 929, 944, 1437, 1678, 1880, 2216, 2284, 2451, 2640, 2902, 2914, 3016]","[252, 509, 704, 801, 881, 884, 929, 944, 1437, 1678, 1880, 2216, 2284, 2451, 2640, 2902, 2914, 3016, 3611]",2,1,[3611],0
1001,5,8,"[252, 271, 509, 704, 801, 881, 884, 929, 944, 1427, 1437, 1678, 1880, 2216, 2284, 2451, 2640, 2902, 2914, 3016]","[252, 271, 704, 801, 881, 884, 929, 944, 1427, 1437, 1678, 1880, 2284, 2451, 2640, 2902, 2914, 3016]","[252, 271, 704, 801, 881, 884, 929, 944, 1427, 1437, 1678, 1880, 2284, 2451, 2640, 2902, 2914, 3016, 3543]",2,1,[3543],0
1001,7,9,"[252, 271, 509, 704, 801, 881, 884, 929, 944, 1427, 1437, 1678, 1880, 2216, 2284, 2451, 2640, 2902, 2914, 3016]","[252, 271, 509, 704, 801, 881, 884, 929, 944, 1437, 1678, 1880, 2216, 2284, 2451, 2640, 2902, 2914, 3016]","[252, 271, 509, 704, 801, 881, 884, 929, 944, 1437, 1678, 1880, 2216, 2284, 2451, 2640, 2902, 2914, 3016, 3468]",1,1,[3468],2
1004,1,8,"[132, 599, 635, 732, 811, 1055, 1154, 1231, 1247, 1334, 1403, 1405, 1432, 1444, 1595, 1601, 2186, 2339, 2671, 2885]","[732, 811, 1055, 1154, 1231, 1334, 1403, 1405, 1432, 1444, 1595, 2186, 2339, 2671, 2885]","[732, 811, 1055, 1154, 1231, 1334, 1403, 1405, 1432, 1444, 1595, 2186, 2339, 2671, 2885, 3193]",5,1,[3193],0
1004,3,8,"[132, 599, 635, 732, 811, 1055, 1154, 1231, 1247, 1334, 1403, 1405, 1432, 1444, 1595, 1601, 2186, 2339, 2671, 2885]","[132, 599, 635, 1055, 1154, 1247, 1334, 1403, 1405, 1595, 1601, 2186, 2339, 2671]","[132, 599, 635, 1055, 1154, 1247, 1334, 1403, 1405, 1595, 1601, 2186, 2339, 2671, 3626]",6,1,[3626],0
1004,5,9,"[132, 599, 635, 732, 811, 1055, 1154, 1231, 1247, 1334, 1403, 1405, 1432, 1444, 1595, 1601, 2186, 2339, 2671, 2885]","[635, 811, 1055, 1231, 1247, 1334, 1403, 1405, 1444, 1595, 1601, 2186, 2339, 2671, 2885]","[635, 811, 1055, 1231, 1247, 1334, 1403, 1405, 1444, 1595, 1601, 2186, 2339, 2671, 2885, 3547]",5,1,[3547],0
1004,7,9,"[132, 599, 635, 732, 811, 1055, 1154, 1231, 1247, 1334, 1403, 1405, 1432, 1444, 1595, 1601, 2186, 2339, 2671, 2885]","[132, 599, 635, 732, 811, 1055, 1154, 1231, 1247, 1334, 1403, 1405, 1432, 1444, 1595, 2186, 2339, 2671, 2885]","[132, 599, 635, 732, 811, 1055, 1154, 1231, 1247, 1334, 1403, 1405, 1432, 1444, 1595, 2186, 2339, 2671, 2885, 3706]",1,1,[3706],2
1005,1,7,"[45, 218, 227, 273, 276, 316, 351, 434, 435, 546, 644, 729, 771, 871, 961, 1121, 1349, 2504, 2578, 2730]","[45, 218, 227, 273, 276, 316, 351, 435, 546, 729, 771, 871, 961, 1121, 1349, 2504, 2578, 2730]","[45, 218, 227, 273, 276, 316, 351, 435, 546, 729, 771, 871, 961, 1121, 1349, 2504, 2578, 2730, 3678]",2,1,[3678],0
1005,3,9,"[45, 218, 227, 273, 276, 316, 351, 434, 435, 546, 644, 729, 771, 871, 961, 1121, 1349, 2504, 2578, 2730]","[218, 227, 273, 276, 316, 351, 434, 435, 546, 729, 771, 871, 961, 1121, 1349, 2504, 2578, 2730]","[218, 227, 273, 276, 316, 351, 434, 435, 546, 729, 771, 871, 961, 1121, 1349, 2504, 2578, 2730, 3621]",2,1,[3621],0
1005,5,8,"[45, 218, 227, 273, 276, 316, 351, 434, 435, 546, 644, 729, 771, 871, 961, 1121, 1349, 2504, 2578, 2730]","[45, 218, 227, 273, 276, 316, 351, 434, 435, 546, 644, 771, 871, 961, 1121, 1349, 2504, 2578, 2730]","[45, 218, 227, 273, 276, 316, 351, 434, 435, 546, 644, 771, 871, 961, 1121, 1349, 2504, 2578, 2730, 3585]",1,1,[3585],2
1005,7,3,"[45, 218, 227, 273, 276, 316, 351, 434, 435, 546, 644, 729, 771, 871, 961, 1121, 1349, 2504, 2578, 2730]","[45, 218, 273, 276, 316, 351, 434, 435, 546, 644, 729, 771, 871, 961, 1121, 1349, 2504, 2578, 2730]","[45, 218, 273, 276, 316, 351, 434, 435, 546, 644, 729, 771, 871, 961, 1121, 1349, 2504, 2578, 2730, 3706]",1,1,[3706],2
1010,1,8,"[1, 6, 136, 200, 318, 435, 525, 578, 630, 676, 1004, 1167, 1188, 1377, 1504, 2213, 2238, 2251, 2751, 3352]","[136, 200, 318, 525, 578, 630, 1004, 1167, 1188, 1377, 1504, 2213, 2238, 2251, 2751, 3352]","[136, 200, 318, 525, 578, 630, 1004, 1167, 1188, 1377, 1504, 2213, 2238, 2251, 2751, 3352, 3464]",4,1,[3464],0
1010,3,9,"[1, 6, 136, 200, 318, 435, 525, 578, 630, 676, 1004, 1167, 1188, 1377, 1504, 2213, 2238, 2251, 2751, 3352]","[1, 6, 136, 200, 318, 435, 525, 630, 1004, 1167, 1188, 1377, 1504, 2213, 2238, 2251, 2751, 3352]","[1, 6, 136, 200, 318, 435, 525, 630, 1004, 1167, 1188, 1377, 1504, 2213, 2238, 2251, 2751, 3352, 3638]",2,1,[3638],0
1010,5,9,"[1, 6, 136, 200, 318, 435, 525, 578, 630, 676, 1004, 1167, 1188, 1377, 1504, 2213, 2238, 2251, 2751, 3352]","[1, 6, 136, 200, 318, 435, 525, 578, 630, 676, 1167, 1188, 1377, 1504, 2213, 2238, 2251, 2751, 3352]","[1, 6, 136, 200, 318, 435, 525, 578, 630, 676, 1167, 1188, 1377, 1504, 2213, 2238, 2251, 2751, 3352, 3638]",1,1,[3638],2
1010,7,3,"[1, 6, 136, 200, 318, 435, 525, 578, 630, 676, 1004, 1167, 1188, 1377, 1504, 2213, 2238, 2251, 2751, 3352]","[6, 200, 318, 435, 525, 578, 630, 676, 1004, 1167, 1188, 1377, 1504, 2213, 2238, 2251, 2751, 3352]","[6, 200, 318, 435, 525, 578, 630, 676, 1004, 1167, 1188, 1377, 1504, 2213, 2238, 2251, 2751, 3352, 3706]",2,1,[3706],0
1015,1,6,"[83, 304, 429, 645, 934, 952, 1262, 1406, 1556, 1878, 1889, 1996, 2041, 2084, 2151, 2322, 2413, 2421, 2541, 2938]","[83, 304, 645, 934, 952, 1262, 1556, 1878, 1889, 2041, 2084, 2322, 2421, 2541, 2938]","[83, 304, 645, 934, 952, 1262, 1556, 1878, 1889, 2041, 2084, 2322, 2421, 2541, 2938, 3706]",5,1,[3706],0
1015,3,7,"[83, 304, 429, 645, 934, 952, 1262, 1406, 1556, 1878, 1889, 1996, 2041, 2084, 2151, 2322, 2413, 2421, 2541, 2938]","[83, 304, 934, 952, 1262, 1406, 1556, 1878, 1889, 1996, 2041, 2084, 2151, 2322, 2413, 2421, 2541, 2938]","[83, 304, 934, 952, 1262, 1406, 1556, 1878, 1889, 1996, 2041, 2084, 2151, 2322, 2413, 2421, 2541, 2938, 3107]",2,1,[3107],0
1015,5,9,"[83, 304, 429, 645, 934, 952, 1262, 1406, 1556, 1878, 1889, 1996, 2041, 2084, 2151, 2322, 2413, 2421, 2541, 2938]","[83, 304, 645, 934, 952, 1262, 1556, 1878, 1889, 1996, 2041, 2084, 2151, 2322, 2413, 2421, 2541, 2938]","[83, 304, 645, 934, 952, 1262, 1556, 1878, 1889, 1996, 2041, 2084, 2151, 2322, 2413, 2421, 2541, 2938, 3497]",2,1,[3497],0
1015,7,6,"[83, 304, 429, 645, 934, 952, 1262, 1406, 1556, 1878, 1889, 1996, 2041, 2084, 2151, 2322, 2413, 2421, 2541, 2938]","[83, 304, 429, 645, 934, 1262, 1406, 1556, 1878, 1889, 1996, 2041, 2084, 2151, 2322, 2413, 2421, 2541, 2938]","[83, 304, 429, 645, 934, 1262, 1406, 1556, 1878, 1889, 1996, 2041, 2084, 2151, 2322, 2413, 2421, 2541, 2938, 3706]",1,1,[3706],2
1016,1,7,"[21, 61, 149, 152, 203, 313, 351, 362, 383, 418, 435, 824, 829, 891, 1107, 1146, 1313, 1385, 1793, 1831]","[21, 61, 152, 313, 351, 362, 418, 435, 824, 829, 891, 1107, 1146, 1313, 1385, 1793, 1831]","[21, 61, 152, 313, 351, 362, 418, 435, 824, 829, 891, 1107, 1146, 1313, 1385, 1793, 1831, 3637]",3,1,[3637],0
1016,3,9,"[21, 61, 149, 152, 203, 313, 351, 362, 383, 418, 435, 824, 829, 891, 1107, 1146, 1313, 1385, 1793, 1831]","[21, 61, 149, 203, 313, 351, 362, 383, 824, 829, 891, 1107, 1146, 1313, 1385, 1793, 1831]","[21, 61, 149, 203, 313, 351, 362, 383, 824, 829, 891, 1107, 1146, 1313, 1385, 1793, 1831, 3380]",3,1,[3380],0
1016,5,6,"[21, 61, 149, 152, 203, 313, 351, 362, 383, 418, 435, 824, 829, 891, 1107, 1146, 1313, 1385, 1793, 1831]","[21, 61, 149, 152, 203, 313, 362, 383, 418, 435, 824, 829, 891, 1107, 1146, 1313, 1385, 1793, 1831]","[21, 61, 149, 152, 203, 313, 362, 383, 418, 435, 824, 829, 891, 1107, 1146, 1313, 1385, 1793, 1831, 3523]",1,1,[3523],2
1016,7,8,"[21, 61, 149, 152, 203, 313, 351, 362, 383, 418, 435, 824, 829, 891, 1107, 1146, 1313, 1385, 1793, 1831]","[61, 149, 152, 203, 313, 351, 362, 383, 418, 435, 824, 829, 891, 1107, 1146, 1313, 1385, 1793, 1831]","[61, 149, 152, 203, 313, 351, 362, 383, 418, 435, 824, 829, 891, 1107, 1146, 1313, 1385, 1793, 1831, 3706]",1,1,[3706],2
1017,1,7,"[1007, 1260, 1734, 1735, 1744, 1815, 1816, 1919, 2159, 2260, 2366, 2624, 2663, 2837, 2965, 2973, 2976, 3366, 3374, 3388]","[1007, 1260, 1735, 1744, 1815, 1816, 1919, 2159, 2260, 2366, 2624, 2663, 2965, 2976, 3366, 3374, 3388]","[1007, 1260, 1735, 1744, 1815, 1816, 1919, 2159, 2260, 2366, 2624, 2663, 2965, 2976, 3366, 3374, 3388, 3372]",3,1,[3372],0
1017,3,7,"[1007, 1260, 1734, 1735, 1744, 1815, 1816, 1919, 2159, 2260, 2366, 2624, 2663, 2837, 2965, 2973, 2976, 3366, 3374, 3388]","[1734, 1735, 1815, 1816, 1919, 2159, 2260, 2366, 2624, 2663, 2837, 2965, 2973, 3366, 3374]","[1734, 1735, 1815, 1816, 1919, 2159, 2260, 2366, 2624, 2663, 2837, 2965, 2973, 3366, 3374, 3449]",5,1,[3449],0
1017,5,6,"[1007, 1260, 1734, 1735, 1744, 1815, 1816, 1919, 2159, 2260, 2366, 2624, 2663, 2837, 2965, 2973, 2976, 3366, 3374, 3388]","[1007, 1734, 1816, 1919, 2159, 2260, 2366, 2624, 2663, 2837, 2965, 2973, 2976, 3366, 3374, 3388]","[1007, 1734, 1816, 1919, 2159, 2260, 2366, 2624, 2663, 2837, 2965, 2973, 2976, 3366, 3374, 3388, 3706]",4,1,[3706],0
