user_id,target_pos,target_item,original_interactions,best_interactions,cfs,len_cfs
392,3,739,"[18, 428, 549, 656, 657, 772, 980, 1035, 1079, 1112, 1127, 1224, 1231, 1399, 1456, 1541, 1693, 1762, 1958, 2511]","[18, 549, 656, 657, 772, 980, 1035, 1079, 1112, 1127, 1224, 1231, 1399, 1456, 1541, 1693, 1762, 1958, 2511]",[428],1
392,5,767,"[18, 428, 549, 656, 657, 772, 980, 1035, 1079, 1112, 1127, 1224, 1231, 1399, 1456, 1541, 1693, 1762, 1958, 2511]","[18, 428, 549, 656, 657, 980, 1035, 1079, 1112, 1127, 1224, 1231, 1399, 1456, 1541, 1693, 1762, 1958, 2511]",[772],1
392,7,125,"[18, 428, 549, 656, 657, 772, 980, 1035, 1079, 1112, 1127, 1224, 1231, 1399, 1456, 1541, 1693, 1762, 1958, 2511]","[18, 428, 656, 657, 772, 980, 1035, 1079, 1112, 1127, 1224, 1231, 1399, 1456, 1541, 1693, 1762, 1958, 2511]",[549],1
396,1,557,"[21, 180, 197, 344, 383, 397, 401, 475, 562, 619, 640, 739, 742, 807, 820, 875, 1197, 1339, 1417, 2441]","[21, 197, 383, 397, 401, 562, 619, 640, 739, 742, 820, 875, 1197, 1339, 1417, 2441]","[180, 344, 475, 807]",4
396,3,515,"[21, 180, 197, 344, 383, 397, 401, 475, 562, 619, 640, 739, 742, 807, 820, 875, 1197, 1339, 1417, 2441]","[21, 180, 197, 344, 383, 397, 401, 475, 562, 619, 640, 742, 807, 820, 875, 1197, 1339, 1417, 2441]",[739],1
396,5,253,"[21, 180, 197, 344, 383, 397, 401, 475, 562, 619, 640, 739, 742, 807, 820, 875, 1197, 1339, 1417, 2441]","[21, 197, 344, 397, 401, 475, 562, 619, 640, 739, 742, 807, 820, 875, 1197, 1339, 1417, 2441]","[180, 383]",2
396,7,522,"[21, 180, 197, 344, 383, 397, 401, 475, 562, 619, 640, 739, 742, 807, 820, 875, 1197, 1339, 1417, 2441]","[21, 180, 344, 383, 397, 401, 475, 562, 619, 640, 739, 742, 807, 820, 875, 1197, 1339, 1417, 2441]",[197],1
398,1,105,"[20, 86, 129, 161, 329, 358, 377, 475, 598, 612, 733, 744, 771, 816, 1233, 1454, 1561, 1642, 1666, 1940]","[86, 129, 161, 329, 358, 377, 475, 612, 733, 744, 771, 816, 1233, 1454, 1561, 1642, 1666, 1940]","[20, 598]",2
398,3,1015,"[20, 86, 129, 161, 329, 358, 377, 475, 598, 612, 733, 744, 771, 816, 1233, 1454, 1561, 1642, 1666, 1940]","[20, 86, 129, 161, 329, 358, 475, 598, 612, 733, 744, 771, 816, 1233, 1454, 1561, 1642, 1666, 1940]",[377],1
398,5,168,"[20, 86, 129, 161, 329, 358, 377, 475, 598, 612, 733, 744, 771, 816, 1233, 1454, 1561, 1642, 1666, 1940]","[20, 86, 129, 161, 329, 358, 377, 475, 612, 733, 744, 771, 816, 1233, 1454, 1561, 1642, 1666, 1940]",[598],1
398,7,247,"[20, 86, 129, 161, 329, 358, 377, 475, 598, 612, 733, 744, 771, 816, 1233, 1454, 1561, 1642, 1666, 1940]","[20, 86, 129, 161, 329, 358, 377, 475, 598, 612, 733, 744, 771, 816, 1233, 1561, 1642, 1666, 1940]",[1454],1
401,1,164,"[5, 57, 65, 131, 199, 336, 353, 481, 568, 715, 1085, 1086, 1274, 1382, 1435, 1436, 1852, 1968, 2236, 3121]","[5, 57, 65, 199, 336, 481, 568, 715, 1085, 1274, 1382, 1435, 1436, 1852, 1968, 2236, 3121]","[131, 353, 1086]",3
401,3,1257,"[5, 57, 65, 131, 199, 336, 353, 481, 568, 715, 1085, 1086, 1274, 1382, 1435, 1436, 1852, 1968, 2236, 3121]","[57, 65, 131, 199, 353, 481, 568, 715, 1085, 1086, 1274, 1382, 1435, 1436, 1852, 1968, 2236, 3121]","[5, 336]",2
401,5,127,"[5, 57, 65, 131, 199, 336, 353, 481, 568, 715, 1085, 1086, 1274, 1382, 1435, 1436, 1852, 1968, 2236, 3121]","[5, 57, 65, 199, 336, 353, 481, 568, 715, 1085, 1086, 1274, 1382, 1435, 1436, 1852, 1968, 2236, 3121]",[131],1
401,7,172,"[5, 57, 65, 131, 199, 336, 353, 481, 568, 715, 1085, 1086, 1274, 1382, 1435, 1436, 1852, 1968, 2236, 3121]","[5, 57, 65, 131, 199, 336, 353, 568, 715, 1085, 1086, 1274, 1382, 1435, 1436, 1852, 1968, 2236, 3121]",[481],1
402,1,867,"[70, 201, 353, 366, 447, 513, 578, 640, 658, 838, 933, 942, 1304, 1310, 1559, 1758, 1856, 1875, 2256, 3091]","[201, 366, 447, 578, 640, 658, 838, 933, 942, 1304, 1310, 1559, 1758, 1875, 2256, 3091]","[70, 353, 513, 1856]",4
402,3,882,"[70, 201, 353, 366, 447, 513, 578, 640, 658, 838, 933, 942, 1304, 1310, 1559, 1758, 1856, 1875, 2256, 3091]","[70, 201, 366, 447, 513, 578, 640, 658, 838, 933, 942, 1304, 1310, 1559, 1758, 1875, 2256, 3091]","[353, 1856]",2
402,5,397,"[70, 201, 353, 366, 447, 513, 578, 640, 658, 838, 933, 942, 1304, 1310, 1559, 1758, 1856, 1875, 2256, 3091]","[70, 353, 366, 447, 513, 578, 640, 658, 838, 933, 942, 1304, 1310, 1559, 1758, 1856, 1875, 2256, 3091]",[201],1
402,7,139,"[70, 201, 353, 366, 447, 513, 578, 640, 658, 838, 933, 942, 1304, 1310, 1559, 1758, 1856, 1875, 2256, 3091]","[70, 201, 353, 447, 513, 578, 640, 658, 838, 933, 942, 1304, 1310, 1559, 1758, 1856, 1875, 2256, 3091]",[366],1
403,1,1334,"[4, 10, 34, 73, 201, 327, 402, 622, 651, 736, 823, 950, 993, 1158, 1360, 1379, 1852, 2037, 2081, 2266]","[4, 10, 34, 73, 201, 327, 651, 736, 950, 993, 1158, 1360, 1379, 1852, 2037, 2081, 2266]","[402, 622, 823]",3
403,3,789,"[4, 10, 34, 73, 201, 327, 402, 622, 651, 736, 823, 950, 993, 1158, 1360, 1379, 1852, 2037, 2081, 2266]","[4, 10, 34, 201, 327, 402, 622, 651, 823, 950, 993, 1158, 1360, 1852, 2037, 2081, 2266]","[73, 736, 1379]",3
403,5,16,"[4, 10, 34, 73, 201, 327, 402, 622, 651, 736, 823, 950, 993, 1158, 1360, 1379, 1852, 2037, 2081, 2266]","[4, 10, 34, 73, 327, 402, 622, 651, 736, 823, 950, 993, 1158, 1360, 1379, 1852, 2037, 2081, 2266]",[201],1
403,7,135,"[4, 10, 34, 73, 201, 327, 402, 622, 651, 736, 823, 950, 993, 1158, 1360, 1379, 1852, 2037, 2081, 2266]","[4, 10, 73, 201, 327, 402, 622, 651, 736, 823, 950, 993, 1158, 1360, 1379, 1852, 2037, 2081, 2266]",[34],1
406,1,211,"[20, 27, 51, 79, 168, 187, 265, 327, 384, 530, 548, 604, 694, 773, 1235, 1263, 1340, 1467, 1692, 1833]","[20, 27, 51, 79, 168, 187, 265, 327, 384, 530, 548, 604, 694, 773, 1340, 1692, 1833]","[1235, 1263, 1467]",3
406,3,98,"[20, 27, 51, 79, 168, 187, 265, 327, 384, 530, 548, 604, 694, 773, 1235, 1263, 1340, 1467, 1692, 1833]","[20, 51, 168, 265, 327, 384, 530, 548, 604, 694, 773, 1235, 1263, 1340, 1467, 1692, 1833]","[27, 79, 187]",3
406,5,93,"[20, 27, 51, 79, 168, 187, 265, 327, 384, 530, 548, 604, 694, 773, 1235, 1263, 1340, 1467, 1692, 1833]","[20, 27, 51, 79, 168, 187, 265, 327, 384, 530, 548, 604, 694, 773, 1235, 1263, 1467, 1692, 1833]",[1340],1
406,7,23,"[20, 27, 51, 79, 168, 187, 265, 327, 384, 530, 548, 604, 694, 773, 1235, 1263, 1340, 1467, 1692, 1833]","[20, 27, 51, 79, 168, 187, 265, 327, 384, 530, 548, 604, 694, 1235, 1263, 1340, 1467, 1692, 1833]",[773],1
408,1,105,"[51, 63, 68, 83, 136, 293, 337, 610, 642, 662, 712, 795, 857, 1093, 1236, 1271, 1974, 2012, 2019, 2703]","[63, 68, 83, 136, 293, 337, 610, 642, 662, 712, 795, 857, 1093, 1236, 1271, 2012, 2703]","[51, 1974, 2019]",3
408,3,211,"[51, 63, 68, 83, 136, 293, 337, 610, 642, 662, 712, 795, 857, 1093, 1236, 1271, 1974, 2012, 2019, 2703]","[51, 63, 68, 83, 136, 293, 337, 610, 642, 662, 795, 857, 1093, 1236, 1271, 1974, 2019, 2703]","[712, 2012]",2
408,5,23,"[51, 63, 68, 83, 136, 293, 337, 610, 642, 662, 712, 795, 857, 1093, 1236, 1271, 1974, 2012, 2019, 2703]","[51, 68, 83, 136, 293, 337, 610, 642, 662, 712, 795, 857, 1093, 1236, 1271, 1974, 2012, 2019, 2703]",[63],1
408,7,744,"[51, 63, 68, 83, 136, 293, 337, 610, 642, 662, 712, 795, 857, 1093, 1236, 1271, 1974, 2012, 2019, 2703]","[51, 63, 68, 83, 136, 293, 337, 610, 642, 662, 712, 795, 857, 1093, 1271, 1974, 2012, 2019, 2703]",[1236],1
409,1,168,"[83, 190, 199, 257, 291, 438, 461, 694, 705, 776, 820, 849, 862, 899, 1012, 1112, 1299, 1388, 1878, 2056]","[190, 199, 291, 438, 461, 694, 705, 776, 820, 849, 862, 899, 1012, 1112, 1299, 1388, 1878, 2056]","[83, 257]",2
409,3,539,"[83, 190, 199, 257, 291, 438, 461, 694, 705, 776, 820, 849, 862, 899, 1012, 1112, 1299, 1388, 1878, 2056]","[83, 190, 199, 257, 291, 438, 461, 694, 705, 776, 820, 849, 862, 1012, 1112, 1299, 1878, 2056]","[899, 1388]",2
409,5,471,"[83, 190, 199, 257, 291, 438, 461, 694, 705, 776, 820, 849, 862, 899, 1012, 1112, 1299, 1388, 1878, 2056]","[190, 199, 257, 291, 438, 694, 705, 776, 820, 849, 862, 899, 1012, 1112, 1299, 1388, 1878, 2056]","[83, 461]",2
409,7,93,"[83, 190, 199, 257, 291, 438, 461, 694, 705, 776, 820, 849, 862, 899, 1012, 1112, 1299, 1388, 1878, 2056]","[83, 190, 199, 291, 438, 461, 694, 705, 776, 820, 849, 862, 899, 1012, 1112, 1299, 1388, 1878, 2056]",[257],1
410,1,16,"[117, 142, 184, 199, 253, 324, 518, 564, 604, 636, 675, 731, 742, 772, 799, 816, 1062, 1106, 1310, 1857]","[117, 142, 199, 253, 324, 564, 636, 675, 731, 742, 772, 799, 816, 1062, 1106, 1310, 1857]","[184, 518, 604]",3
410,3,383,"[117, 142, 184, 199, 253, 324, 518, 564, 604, 636, 675, 731, 742, 772, 799, 816, 1062, 1106, 1310, 1857]","[117, 184, 199, 324, 518, 564, 604, 636, 675, 731, 742, 772, 799, 816, 1062, 1106, 1310, 1857]","[142, 253]",2
410,5,1257,"[117, 142, 184, 199, 253, 324, 518, 564, 604, 636, 675, 731, 742, 772, 799, 816, 1062, 1106, 1310, 1857]","[117, 142, 184, 199, 324, 518, 564, 604, 636, 675, 731, 742, 772, 799, 816, 1062, 1106, 1310, 1857]",[253],1
410,7,20,"[117, 142, 184, 199, 253, 324, 518, 564, 604, 636, 675, 731, 742, 772, 799, 816, 1062, 1106, 1310, 1857]","[117, 142, 184, 199, 253, 324, 518, 564, 636, 675, 731, 742, 772, 799, 816, 1062, 1106, 1310, 1857]",[604],1
411,1,522,"[57, 114, 336, 346, 485, 509, 535, 734, 844, 872, 876, 939, 969, 1085, 1136, 1259, 1488, 2040, 2075, 2094]","[114, 336, 346, 485, 509, 535, 734, 872, 876, 939, 969, 1085, 1136, 1259, 1488, 2040, 2075, 2094]","[57, 844]",2
411,3,882,"[57, 114, 336, 346, 485, 509, 535, 734, 844, 872, 876, 939, 969, 1085, 1136, 1259, 1488, 2040, 2075, 2094]","[57, 114, 336, 346, 485, 509, 535, 734, 844, 872, 876, 939, 969, 1085, 1259, 1488, 2040, 2075, 2094]",[1136],1
411,5,1201,"[57, 114, 336, 346, 485, 509, 535, 734, 844, 872, 876, 939, 969, 1085, 1136, 1259, 1488, 2040, 2075, 2094]","[57, 114, 485, 509, 535, 734, 844, 872, 876, 939, 969, 1085, 1136, 1259, 1488, 2040, 2075, 2094]","[336, 346]",2
411,7,5,"[57, 114, 336, 346, 485, 509, 535, 734, 844, 872, 876, 939, 969, 1085, 1136, 1259, 1488, 2040, 2075, 2094]","[57, 114, 346, 485, 509, 535, 734, 844, 872, 876, 939, 969, 1085, 1136, 1259, 1488, 2040, 2075, 2094]",[336],1
412,1,1257,"[174, 467, 577, 702, 710, 730, 1106, 1116, 1254, 1301, 1309, 1493, 1587, 1597, 1716, 1776, 1833, 1888, 1988, 2892]","[174, 577, 702, 710, 1106, 1116, 1254, 1301, 1309, 1493, 1587, 1597, 1716, 1776, 1833, 1888, 1988, 2892]","[467, 730]",2
412,3,16,"[174, 467, 577, 702, 710, 730, 1106, 1116, 1254, 1301, 1309, 1493, 1587, 1597, 1716, 1776, 1833, 1888, 1988, 2892]","[467, 577, 702, 710, 730, 1116, 1254, 1301, 1309, 1493, 1587, 1597, 1716, 1776, 1833, 1888, 1988, 2892]","[174, 1106]",2
412,5,383,"[174, 467, 577, 702, 710, 730, 1106, 1116, 1254, 1301, 1309, 1493, 1587, 1597, 1716, 1776, 1833, 1888, 1988, 2892]","[174, 577, 702, 710, 730, 1106, 1116, 1254, 1301, 1309, 1493, 1587, 1597, 1716, 1776, 1833, 1888, 1988, 2892]",[467],1
412,7,20,"[174, 467, 577, 702, 710, 730, 1106, 1116, 1254, 1301, 1309, 1493, 1587, 1597, 1716, 1776, 1833, 1888, 1988, 2892]","[467, 577, 702, 710, 730, 1106, 1116, 1254, 1301, 1309, 1493, 1587, 1597, 1776, 1833, 1888, 1988, 2892]","[174, 1716]",2
415,1,211,"[78, 178, 278, 305, 715, 795, 857, 990, 1019, 1024, 1050, 1110, 1112, 1152, 1159, 1262, 1556, 1745, 1790, 2504]","[278, 305, 795, 857, 990, 1019, 1024, 1050, 1112, 1152, 1159, 1262, 1556, 1745, 1790]","[78, 178, 715, 1110, 2504]",5
415,3,991,"[78, 178, 278, 305, 715, 795, 857, 990, 1019, 1024, 1050, 1110, 1112, 1152, 1159, 1262, 1556, 1745, 1790, 2504]","[178, 305, 715, 795, 990, 1024, 1050, 1110, 1112, 1152, 1159, 1262, 1556, 1745, 1790, 2504]","[78, 278, 857, 1019]",4
415,5,218,"[78, 178, 278, 305, 715, 795, 857, 990, 1019, 1024, 1050, 1110, 1112, 1152, 1159, 1262, 1556, 1745, 1790, 2504]","[78, 178, 305, 795, 857, 990, 1019, 1024, 1050, 1110, 1112, 1152, 1159, 1262, 1556, 1745, 1790, 2504]","[278, 715]",2
415,7,756,"[78, 178, 278, 305, 715, 795, 857, 990, 1019, 1024, 1050, 1110, 1112, 1152, 1159, 1262, 1556, 1745, 1790, 2504]","[78, 278, 305, 715, 795, 857, 990, 1019, 1024, 1050, 1110, 1112, 1152, 1159, 1262, 1556, 1745, 1790, 2504]",[178],1
424,1,344,"[256, 266, 291, 318, 448, 494, 632, 918, 1015, 1201, 1435, 1471, 1588, 1757, 1849, 1920, 2149, 2480, 2567, 2951]","[256, 266, 318, 448, 494, 918, 1015, 1201, 1435, 1471, 1588, 1757, 1849, 1920, 2149, 2480, 2567]","[291, 632, 2951]",3
424,3,539,"[256, 266, 291, 318, 448, 494, 632, 918, 1015, 1201, 1435, 1471, 1588, 1757, 1849, 1920, 2149, 2480, 2567, 2951]","[256, 291, 318, 448, 632, 918, 1015, 1201, 1435, 1471, 1588, 1757, 1849, 1920, 2149, 2480, 2567, 2951]","[266, 494]",2
424,5,172,"[256, 266, 291, 318, 448, 494, 632, 918, 1015, 1201, 1435, 1471, 1588, 1757, 1849, 1920, 2149, 2480, 2567, 2951]","[256, 266, 291, 318, 448, 494, 632, 918, 1015, 1201, 1435, 1471, 1588, 1757, 1849, 1920, 2480, 2567, 2951]",[2149],1
424,7,524,"[256, 266, 291, 318, 448, 494, 632, 918, 1015, 1201, 1435, 1471, 1588, 1757, 1849, 1920, 2149, 2480, 2567, 2951]","[266, 291, 318, 448, 494, 632, 918, 1015, 1201, 1435, 1471, 1588, 1757, 1849, 1920, 2149, 2480, 2567, 2951]",[256],1
425,1,677,"[180, 190, 201, 215, 221, 266, 447, 587, 738, 815, 888, 892, 897, 1180, 1187, 1305, 1419, 1424, 1517, 1650]","[180, 190, 221, 266, 447, 738, 815, 888, 892, 897, 1180, 1187, 1305, 1419, 1424, 1517, 1650]","[201, 215, 587]",3
425,3,1257,"[180, 190, 201, 215, 221, 266, 447, 587, 738, 815, 888, 892, 897, 1180, 1187, 1305, 1419, 1424, 1517, 1650]","[190, 201, 215, 221, 266, 447, 587, 738, 888, 892, 897, 1180, 1187, 1305, 1419, 1424, 1517, 1650]","[180, 815]",2
425,5,557,"[180, 190, 201, 215, 221, 266, 447, 587, 738, 815, 888, 892, 897, 1180, 1187, 1305, 1419, 1424, 1517, 1650]","[190, 201, 215, 221, 266, 447, 587, 738, 815, 888, 892, 897, 1180, 1187, 1305, 1419, 1424, 1517, 1650]",[180],1
425,7,1500,"[180, 190, 201, 215, 221, 266, 447, 587, 738, 815, 888, 892, 897, 1180, 1187, 1305, 1419, 1424, 1517, 1650]","[180, 190, 215, 221, 266, 447, 587, 738, 815, 888, 892, 897, 1180, 1187, 1305, 1419, 1424, 1517, 1650]",[201],1
426,1,196,"[79, 87, 91, 119, 127, 145, 149, 167, 376, 387, 569, 576, 588, 892, 1027, 1089, 1243, 1276, 1382, 1851]","[87, 119, 127, 149, 376, 387, 569, 576, 588, 892, 1027, 1089, 1243, 1276, 1382, 1851]","[79, 91, 145, 167]",4
426,3,111,"[79, 87, 91, 119, 127, 145, 149, 167, 376, 387, 569, 576, 588, 892, 1027, 1089, 1243, 1276, 1382, 1851]","[87, 119, 127, 145, 167, 376, 387, 569, 576, 588, 892, 1027, 1089, 1243, 1276, 1382, 1851]","[79, 91, 149]",3
426,5,138,"[79, 87, 91, 119, 127, 145, 149, 167, 376, 387, 569, 576, 588, 892, 1027, 1089, 1243, 1276, 1382, 1851]","[79, 91, 119, 127, 145, 149, 167, 376, 387, 569, 576, 588, 892, 1027, 1089, 1243, 1276, 1382, 1851]",[87],1
426,7,904,"[79, 87, 91, 119, 127, 145, 149, 167, 376, 387, 569, 576, 588, 892, 1027, 1089, 1243, 1276, 1382, 1851]","[87, 91, 119, 127, 145, 149, 167, 376, 387, 569, 576, 588, 892, 1027, 1089, 1243, 1276, 1382, 1851]",[79],1
429,1,739,"[73, 506, 569, 588, 591, 607, 636, 742, 809, 908, 971, 1273, 1317, 1457, 1536, 1578, 1693, 2242, 2272, 2963]","[506, 569, 588, 607, 636, 742, 809, 908, 971, 1273, 1317, 1457, 1536, 1578, 2242, 2272, 2963]","[73, 591, 1693]",3
429,3,172,"[73, 506, 569, 588, 591, 607, 636, 742, 809, 908, 971, 1273, 1317, 1457, 1536, 1578, 1693, 2242, 2272, 2963]","[73, 506, 569, 588, 591, 607, 636, 742, 809, 908, 971, 1273, 1317, 1536, 1578, 2242, 2272, 2963]","[1457, 1693]",2
429,5,606,"[73, 506, 569, 588, 591, 607, 636, 742, 809, 908, 971, 1273, 1317, 1457, 1536, 1578, 1693, 2242, 2272, 2963]","[506, 588, 591, 607, 636, 742, 809, 908, 971, 1273, 1317, 1457, 1536, 1578, 1693, 2242, 2272, 2963]","[73, 569]",2
429,7,515,"[73, 506, 569, 588, 591, 607, 636, 742, 809, 908, 971, 1273, 1317, 1457, 1536, 1578, 1693, 2242, 2272, 2963]","[73, 506, 569, 588, 591, 607, 636, 742, 809, 908, 971, 1273, 1317, 1457, 1536, 1578, 2242, 2272, 2963]",[1693],1
431,1,45,"[24, 28, 52, 61, 93, 105, 125, 187, 188, 190, 214, 219, 377, 637, 718, 755, 776, 940, 1019, 2185]","[28, 61, 93, 187, 188, 190, 214, 219, 377, 637, 718, 755, 776, 940, 1019, 2185]","[24, 52, 105, 125]",4
431,3,529,"[24, 28, 52, 61, 93, 105, 125, 187, 188, 190, 214, 219, 377, 637, 718, 755, 776, 940, 1019, 2185]","[24, 28, 52, 93, 105, 125, 187, 214, 219, 377, 637, 718, 755, 776, 940, 1019, 2185]","[61, 188, 190]",3
431,5,63,"[24, 28, 52, 61, 93, 105, 125, 187, 188, 190, 214, 219, 377, 637, 718, 755, 776, 940, 1019, 2185]","[24, 28, 52, 61, 93, 105, 125, 187, 188, 214, 219, 377, 637, 718, 755, 776, 940, 1019]","[190, 2185]",2
431,7,756,"[24, 28, 52, 61, 93, 105, 125, 187, 188, 190, 214, 219, 377, 637, 718, 755, 776, 940, 1019, 2185]","[24, 28, 52, 61, 93, 105, 125, 187, 188, 190, 214, 219, 377, 637, 718, 755, 776, 940, 2185]",[1019],1
435,1,215,"[39, 87, 121, 196, 206, 217, 218, 260, 278, 387, 442, 630, 976, 1020, 1072, 1150, 1157, 1205, 1259, 2099]","[39, 87, 121, 196, 206, 217, 260, 278, 387, 442, 630, 976, 1020, 1072, 1157, 1205, 1259, 2099]","[218, 1150]",2
435,3,75,"[39, 87, 121, 196, 206, 217, 218, 260, 278, 387, 442, 630, 976, 1020, 1072, 1150, 1157, 1205, 1259, 2099]","[87, 121, 196, 206, 217, 218, 260, 278, 387, 630, 976, 1020, 1072, 1150, 1157, 1205, 1259, 2099]","[39, 442]",2
435,5,433,"[39, 87, 121, 196, 206, 217, 218, 260, 278, 387, 442, 630, 976, 1020, 1072, 1150, 1157, 1205, 1259, 2099]","[39, 87, 196, 206, 217, 218, 260, 278, 387, 442, 630, 976, 1020, 1072, 1150, 1157, 1205, 1259, 2099]",[121],1
435,7,1102,"[39, 87, 121, 196, 206, 217, 218, 260, 278, 387, 442, 630, 976, 1020, 1072, 1150, 1157, 1205, 1259, 2099]","[39, 121, 196, 206, 217, 218, 260, 278, 387, 442, 630, 976, 1020, 1072, 1150, 1157, 1205, 1259, 2099]",[87],1
436,1,161,"[63, 188, 218, 360, 418, 565, 570, 606, 620, 631, 705, 718, 748, 809, 853, 859, 1104, 1409, 1724, 1933]","[63, 188, 218, 418, 570, 606, 631, 705, 718, 748, 809, 853, 859, 1409, 1724, 1933]","[360, 565, 620, 1104]",4
436,3,645,"[63, 188, 218, 360, 418, 565, 570, 606, 620, 631, 705, 718, 748, 809, 853, 859, 1104, 1409, 1724, 1933]","[63, 218, 360, 418, 565, 570, 606, 620, 631, 705, 748, 809, 853, 859, 1104, 1409, 1724, 1933]","[188, 718]",2
436,5,167,"[63, 188, 218, 360, 418, 565, 570, 606, 620, 631, 705, 718, 748, 809, 853, 859, 1104, 1409, 1724, 1933]","[63, 188, 218, 360, 565, 570, 606, 620, 631, 705, 718, 748, 809, 853, 859, 1104, 1409, 1724, 1933]",[418],1
436,7,569,"[63, 188, 218, 360, 418, 565, 570, 606, 620, 631, 705, 718, 748, 809, 853, 859, 1104, 1409, 1724, 1933]","[63, 218, 360, 418, 565, 570, 606, 620, 631, 705, 718, 748, 809, 853, 859, 1104, 1409, 1724, 1933]",[188],1
438,1,172,"[26, 88, 169, 282, 512, 636, 740, 893, 915, 1063, 1106, 1203, 1386, 1937, 2139, 2273, 2290, 2362, 2961, 2990]","[88, 169, 636, 740, 893, 915, 1063, 1106, 1203, 1386, 2139, 2273, 2290, 2362, 2961, 2990]","[26, 282, 512, 1937]",4
438,3,65,"[26, 88, 169, 282, 512, 636, 740, 893, 915, 1063, 1106, 1203, 1386, 1937, 2139, 2273, 2290, 2362, 2961, 2990]","[26, 282, 512, 636, 740, 915, 1063, 1203, 1386, 1937, 2139, 2273, 2290, 2362, 2961, 2990]","[88, 169, 893, 1106]",4
438,5,59,"[26, 88, 169, 282, 512, 636, 740, 893, 915, 1063, 1106, 1203, 1386, 1937, 2139, 2273, 2290, 2362, 2961, 2990]","[88, 169, 282, 636, 740, 893, 915, 1063, 1106, 1203, 1386, 1937, 2139, 2273, 2290, 2362, 2961, 2990]","[26, 512]",2
438,7,61,"[26, 88, 169, 282, 512, 636, 740, 893, 915, 1063, 1106, 1203, 1386, 1937, 2139, 2273, 2290, 2362, 2961, 2990]","[26, 88, 169, 282, 512, 636, 740, 893, 915, 1063, 1106, 1386, 1937, 2139, 2273, 2290, 2362, 2961, 2990]",[1203],1
442,1,34,"[114, 252, 263, 370, 380, 391, 397, 419, 433, 475, 673, 720, 832, 843, 871, 1191, 1197, 1335, 1486, 1756]","[252, 263, 380, 397, 419, 433, 475, 673, 720, 832, 843, 871, 1191, 1197, 1335, 1486, 1756]","[114, 370, 391]",3
442,3,172,"[114, 252, 263, 370, 380, 391, 397, 419, 433, 475, 673, 720, 832, 843, 871, 1191, 1197, 1335, 1486, 1756]","[114, 252, 263, 370, 380, 391, 397, 419, 433, 475, 673, 832, 843, 871, 1191, 1197, 1335, 1486, 1756]",[720],1
442,5,135,"[114, 252, 263, 370, 380, 391, 397, 419, 433, 475, 673, 720, 832, 843, 871, 1191, 1197, 1335, 1486, 1756]","[114, 252, 370, 380, 391, 397, 419, 433, 475, 673, 720, 832, 843, 871, 1191, 1197, 1335, 1486, 1756]",[263],1
442,7,734,"[114, 252, 263, 370, 380, 391, 397, 419, 433, 475, 673, 720, 832, 843, 871, 1191, 1197, 1335, 1486, 1756]","[252, 263, 370, 380, 391, 397, 419, 433, 475, 673, 720, 832, 843, 871, 1191, 1197, 1335, 1486, 1756]",[114],1
444,1,16,"[15, 20, 93, 125, 247, 282, 322, 356, 530, 566, 612, 618, 798, 1121, 1182, 1328, 1395, 1576, 1756, 1941]","[15, 20, 93, 125, 247, 282, 322, 356, 530, 566, 612, 618, 798, 1121, 1328, 1395, 1576, 1756, 1941]",[1182],1
444,3,105,"[15, 20, 93, 125, 247, 282, 322, 356, 530, 566, 612, 618, 798, 1121, 1182, 1328, 1395, 1576, 1756, 1941]","[15, 20, 93, 125, 247, 282, 322, 356, 530, 566, 612, 618, 798, 1121, 1328, 1395, 1576, 1756, 1941]",[1182],1
444,5,560,"[15, 20, 93, 125, 247, 282, 322, 356, 530, 566, 612, 618, 798, 1121, 1182, 1328, 1395, 1576, 1756, 1941]","[15, 20, 93, 125, 282, 322, 356, 530, 566, 612, 618, 798, 1121, 1182, 1328, 1395, 1576, 1756, 1941]",[247],1
444,7,767,"[15, 20, 93, 125, 247, 282, 322, 356, 530, 566, 612, 618, 798, 1121, 1182, 1328, 1395, 1576, 1756, 1941]","[15, 20, 93, 125, 247, 282, 356, 530, 566, 612, 618, 798, 1121, 1182, 1328, 1395, 1576, 1756, 1941]",[322],1
445,1,16,"[4, 70, 176, 322, 350, 388, 395, 532, 542, 566, 742, 767, 861, 930, 1132, 1230, 1334, 1367, 2058, 2159]","[4, 70, 350, 388, 395, 532, 542, 742, 767, 861, 930, 1132, 1230, 1334, 1367, 2058, 2159]","[176, 322, 566]",3
445,3,238,"[4, 70, 176, 322, 350, 388, 395, 532, 542, 566, 742, 767, 861, 930, 1132, 1230, 1334, 1367, 2058, 2159]","[70, 176, 322, 350, 388, 395, 532, 542, 566, 742, 767, 861, 930, 1132, 1334, 1367, 2058, 2159]","[4, 1230]",2
445,5,219,"[4, 70, 176, 322, 350, 388, 395, 532, 542, 566, 742, 767, 861, 930, 1132, 1230, 1334, 1367, 2058, 2159]","[4, 70, 176, 322, 350, 388, 395, 532, 542, 566, 767, 861, 930, 1132, 1230, 1334, 1367, 2058, 2159]",[742],1
445,7,520,"[4, 70, 176, 322, 350, 388, 395, 532, 542, 566, 742, 767, 861, 930, 1132, 1230, 1334, 1367, 2058, 2159]","[70, 176, 322, 350, 388, 395, 532, 542, 566, 742, 767, 861, 930, 1132, 1230, 1334, 1367, 2058, 2159]",[4],1
